SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,CONDITION,PHONE,MILES,INVENTORY_ID,TITLE_RESTRICTION,MAP_URL,ACCOUNT_TYPE,SELLER,LOT#,ITEM_LOCATION,EMAIL,LOCATION,ASSET_CONTACT,KILOMETERS,HOURS
http://govdeals.com,/en/asset/728/1029,500.0,2025-08-25T12:00:00Z,1FMYU96H95KD29991,2005,FORD,ESCAPE HYBRID SUV,Used/See Description,+17049849447,"122,334.00 (Accurate?: )",PD,,"http://maps.google.com/maps?q=35.351312,+-80.198031+(144 N 2nd St)",Government,"Albemarle, NC",1029-728,"144 N 2nd St, , Albemarle, North Carolina, 28001-4818, USA",llewis@albemarlenc.gov,"Albemarle, North Carolina, USA",Linda Lewis,,
http://govdeals.com,/en/asset/25253/7503,200.0,2025-08-26T21:45:00Z,1FMCU0DG3AKB77037,2010,FORD,ESCAPE,Used/See Description,+15052206083,"138,992.00 (Accurate?: Yes)",4001236/11001/Z315,,"http://maps.google.com/maps?q=35.058155,+-106.642799+(2400 Broadway Blvd SE)",Government,"Bernalillo County, NM",7503-25253,"2400 Broadway Blvd SE, , Albuquerque, New Mexico, 87102-5078, USA",fasps@bernco.gov,"Albuquerque, New Mexico, USA",Victor Martinez,,
http://govdeals.com,/en/asset/56/28638,10.0,2025-08-26T20:03:00Z,1FMCU9D77CKC84339,2012,Ford,Escape,Used/See Description,,"167,306.00 (Accurate?: Unknown)",,Clean Title,"http://maps.google.com/maps?q=39.87051773071289,+-76.22789001464844+(1007 Lancaster Pike)",Commercial,,28638-56,"1007 Lancaster Pike, , Quarryville, Pennsylvania, 17566, USA",,"Quarryville, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/40/12469,500.0,2025-08-26T16:00:00Z,1FMCU9GD1KUA07836,2019,Ford,Escape,Used/See Description,,"86,189.00 (Accurate?: )",,,"http://maps.google.com/maps?q=40.60429,+-75.47041+(603 W Linden St)",Government,"Allentown Parking Authority, PA",12469-40,"603 W Linden St, Allentown, Pennsylvania, 18101-1417, USA",,"Allentown, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/321/10484,100.0,2025-09-02T14:41:00Z,1FMCU9GX2DUC52898,2013,Ford,Escape SE,Used/See Description,,"110,359.00 (Accurate?: Yes)",,,"http://maps.google.com/maps?q=41.312151,+-81.77697+(11675 Royalton Rd)",Government,"North Royalton, OH",10484-321,"11675 Royalton Rd, North Royalton, Ohio, 44133-4460, USA",,"North Royalton, Ohio, USA",,,
http://govdeals.com,/en/asset/11/26758,500.0,2025-08-28T02:00:00Z,1FMYU92Z47KA91968,2007,Ford,Escape,Used/See Description,,"157,350.00 (Accurate?: Yes)",#36,Clean Title,"http://maps.google.com/maps?q=38.910524,+-78.20342+(209 W Criser Rd)",Government,"Northwestern Community Services Board, VA",26758-11,"209 W Criser Rd, Suite 300, Front Royal, Virginia, 22630-2360, USA",,"Front Royal, Virginia, USA",,,
http://govdeals.com,/en/asset/34760/685,2000.0,2025-08-27T15:30:00Z,1FMCU0F70KUB31913,2019,Ford,Escape,Used/See Description,+18038966880,"81,238.00 (Accurate?: Yes)",262540012 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34760,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/34759/685,1500.0,2025-08-27T15:45:00Z,1FMCU0F78KUB32128,2019,Ford,Escape,Used/See Description,+18038966880,"69,211.00 (Accurate?: Yes)",262540013 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34759,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/18/29587,10.0,2025-09-04T00:25:00Z,1FMYU93Z76KD10368,2006,Ford,Escape,Used/See Description,,"111,006.00 (Accurate?: Yes)",T706,,"http://maps.google.com/maps?q=42.56243133544922,+-71.99723052978516+(55 Manca Dr)",Government,"Gardner, MA",29587-18,"55 Manca Dr, , Gardner, Massachusetts, 01440, USA",,"Gardner, Massachusetts, USA",,,
http://govdeals.com,/en/asset/34765/685,2000.0,2025-08-27T14:30:00Z,1FMCU0F72JUC62825,2018,Ford,Escape,Used/See Description,+18038966880,"86,103.00 (Accurate?: Yes)",262540003 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34765,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/34767/685,2500.0,2025-08-27T14:00:00Z,1FMCU0F70JUC37857,2018,Ford,Escape,Used/See Description,+18038966880,"59,643.00 (Accurate?: Yes)",262540001 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34767,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/146/3424,300.0,2025-09-04T01:00:00Z,1FMCU9C77AKB29305,2010,Ford,Escape,Used/See Description,,"223,160.00 (Accurate?: Unknown)",,,"http://maps.google.com/maps?q=33.859618,+-117.896807+(1850 E Orangethorpe Ave )",Government,"Southern California Regional Rail Authority/Metrolink, CA",3424-146,"1850 E Orangethorpe Ave , Fullerton, California, 92831-5324, USA",,"Fullerton, California, USA",,,
http://govdeals.com,/en/asset/1641/19493,580.0,2025-08-23T19:47:00Z,1FMCU5K34AKC90072,2010,Ford,Escape Hybrid,Used/See Description,,"166,137.00 (Accurate?: Yes)",25698,Clean Title,"http://maps.google.com/maps?q=39.794485,+-104.858063+(11111 E 53rd Ave)",Government,State of Colorado - Surplus Autos,19493-1641,"11111 E 53rd Ave, Suite B, Denver, Colorado, 80239-2133, USA",,"Denver, Colorado, USA",,,
http://govdeals.com,/en/asset/14/28816,2001.0,2025-08-28T20:35:00Z,1FMCU0J96HUF05295,2017,Ford,Escape,Used/See Description,,"76,725.00 (Accurate?: Yes)",D8152,Clean Title,"http://maps.google.com/maps?q=35.630061,+-78.717567+(10028 Fayetteville Rd)",Commercial,,28816-14,"10028 Fayetteville Rd, Fuquay Varina, North Carolina, 27526-9299, USA",,"Fuquay Varina, North Carolina, USA",,,
http://govdeals.com,/en/asset/41615/8445,500.0,2025-08-29T02:00:00Z,1FMCU9G94DUC56176,2013,Ford,Escape,Used/See Description,,"142,402.00 (Accurate?: Yes)",25-2994,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41615,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/41613/8445,3705.0,2025-08-29T02:00:00Z,1FMCU0F77HUA52053,2017,Ford,Escape,Used/See Description,,"37,402.00 (Accurate?: Yes)",25-2998,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41613,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/68/24994,150.0,2025-09-22T17:00:00Z,1FMCU9G98DUC02072,2013,Ford,Escape,Used/See Description,,"174,620.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=38.220848083496094,+-85.35314178466797+(104 Old Veechdale Rd)",Government,"Simpsonville Police Department, KY",24994-68,"104 Old Veechdale Rd, Simpsonville, Kentucky, 40067, USA",,"Simpsonville, Kentucky, USA",,,
http://govdeals.com,/en/asset/1016/5701,10.0,2025-09-05T16:23:00Z,1FMCU9GD0KUC35052,2019,Ford,Escape,Used/See Description,+12484648294,"107,640.00 (Accurate?: )",E0388,,"http://maps.google.com/maps?q=42.65474,+-83.33618+(2420 Pontiac Lake Rd)",Government,,5701-1016,"2420 Pontiac Lake Rd, Waterford, Michigan, 48328-2742, USA",sguerra@rcoc.org,"Waterford, Michigan, USA",Steve Guerra,,
http://govdeals.com,/en/asset/1021/5701,10.0,2025-09-05T18:53:00Z,1FMCU9GD2JUD06220,2018,Ford,Escape,Used/See Description,+12484648294,"210,165.00 (Accurate?: )",E0380,,"http://maps.google.com/maps?q=42.65474,+-83.33618+(2420 Pontiac Lake Rd)",Government,,5701-1021,"2420 Pontiac Lake Rd, Waterford, Michigan, 48328-2742, USA",sguerra@rcoc.org,"Waterford, Michigan, USA",Steve Guerra,,
http://govdeals.com,/en/asset/1391/1896,212.0,2025-09-04T00:10:00Z,1FMCU03148KE82067,2008,Ford,Escape,Used/See Description,+18654294567,"49,367.00 (Accurate?: Yes)",0827,Clean Title,"http://maps.google.com/maps?q=35.869027,+-83.542618+(310 Robert Henderson Rd)",Government,,1896-1391,"310 Robert Henderson Rd, Sevierville, Tennessee, 37862-1863, USA",jdennison@seviervilletn.org,"Sevierville, Tennessee, USA",Jim Dennison,,
http://govdeals.com,/en/asset/12719/22559,1525.0,2025-08-29T20:57:00Z,1FMCU0GD1JUD22923,2018,Ford,Escape,Used/See Description,,"128,436.00 (Accurate?: Yes)",GMH #87,Clean Title,"http://maps.google.com/maps?q=35.225388,+-97.431598+(900 E Main St)",Government,State of Oklahoma,22559-12719,"900 E Main St, Bldg 33, Norman, Oklahoma, 73071-5305, USA",,"Norman, Oklahoma, USA",,,
http://govdeals.com,/en/asset/1014/5701,102.0,2025-09-05T15:00:00Z,1FMCU9GD6KUC35055,2019,Ford,Escape,Used/See Description,+12484648294,"119,965.00 (Accurate?: )",E0390,,"http://maps.google.com/maps?q=42.65474,+-83.33618+(2420 Pontiac Lake Rd)",Government,,5701-1014,"2420 Pontiac Lake Rd, Waterford, Michigan, 48328-2742, USA",sguerra@rcoc.org,"Waterford, Michigan, USA",Steve Guerra,,
http://govdeals.com,/en/asset/316/2126,500.0,2025-09-04T17:44:00Z,1FMCV9G04JVA43874,2018,FORD,ESCAPE,Used/See Description,,"116,737.00 (Accurate?: Yes)",PW3874A,Clean Title,"http://maps.google.com/maps?q=35.652805,+-81.95614+(3849 NC 226 S)",Government,,2126-316,"3849 NC 226 S, Marion, North Carolina, 28752-5834, USA",,"Marion, North Carolina, USA",,,
http://govdeals.com,/en/asset/2107/8335,3500.0,2025-09-01T16:40:00Z,1FMCU93176KD02050,2006,Ford,Escape,Used/See Description,,"59,478.00 (Accurate?: Yes)",36023 26-8GD,Clean Title,"http://maps.google.com/maps?q=64.82810974121094,+-147.77841186523438+(2301 Peger Rd)",Government,,8335-2107,"2301 Peger Rd, Fairbanks, Alaska, 99709, USA",,"Fairbanks, Alaska, USA",,,
http://govdeals.com,/en/asset/62/28638,10.0,2025-09-01T23:10:00Z,1FMCU93Z88KA14126,2008,Ford,Escape,Used/See Description,,"170,790.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=39.87051773071289,+-76.22789001464844+(1007 Lancaster Pike)",Commercial,,28638-62,"1007 Lancaster Pike, , Quarryville, Pennsylvania, 17566, USA",,"Quarryville, Pennsylvania, USA",,,
http://govdeals.com,/en/asset/370/26468,400.0,2025-08-26T21:15:00Z,1FMCU5K34AKD13298,2010,Ford,Escape Hybrid,Used/See Description,,"185,300.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=Call for Address Sacramento ,+Sacramento,+CA+95823",Commercial,,26468-370,"Call for Address Sacramento , Sacramento, California, 95823, USA",,"Sacramento, California, USA",,,
http://govdeals.com,/en/asset/74/23750,260.0,2025-09-09T01:00:00Z,1FMCU9GX6EUE28496,2014,Ford,Escape,Used/See Description,,"78,967.00 (Accurate?: Yes)",H5969,,"http://maps.google.com/maps?q=37.36906051635742,+-118.3961410522461+(787 N Main St Ste 220)",Government,,23750-74,"787 N Main St Ste 220, , Bishop, California, 93514, USA",,"Bishop, California, USA",,,
